date,sta,flight_no,origin,origin_code,airline_name,aircraft_type,tail_reg,tail_reg_updated,match_strategy,matched_dep_flight,matched_dep_tail,matched_turnaround_min,icao_cat,cbp_flag,gate
02-Apr-26,09:35,TK1975,Istanbul�(IST),IST,Turkish Airlines,A21N,TC-LSM,TC-LSM,exact_tail_25min_5hr,TK1976,TC-LSM,65,C,FALSE,
02-Apr-26,09:40,BA826,London�(LHR),LHR,British Airways,A320,G-EUUC,G-EUUC,exact_tail_25min_5hr,BA827,G-EUUC,50,C,FALSE,
02-Apr-26,09:40,FR363,Funchal�(FNC),FNC,Ryanair,B38M,EI-IKN,EI-IKN,exact_tail_25min_5hr,FR364,EI-IKN,25,C,FALSE,
02-Apr-26,09:45,AA132,Dallas�(DFW),DFW,American Airlines,B788,N812AA,N812AA,exact_tail_25min_5hr,AA723,N812AA,175,E,TRUE,
02-Apr-26,09:45,EI401,Rome�(FCO),FCO,Aer Lingus,A320,EI-DVG,EI-DVG,exact_tail_25min_5hr,EI404,EI-DVG,45,C,FALSE,
02-Apr-26,09:45,UA980,Chicago�(ORD),ORD,United Airlines,B788,N26906,N26906,exact_tail_25min_5hr,UA981,N26906,110,E,TRUE,
02-Apr-26,09:50,EA3221,Glasgow�(GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,EI-GZV,exact_tail_25min_5hr,EA3222,EI-GZV,30,B,FALSE,
02-Apr-26,09:50,EA3251,Edinburgh�(EDI),EDI,Aer Lingus Regional,AT76,EI-HPK,EI-HPK,exact_tail_25min_5hr,,EI-HPK,30,B,FALSE,
02-Apr-26,09:50,EI3391,Leeds�(LBA),LBA,Aer Lingus Regional,AT76,G-CMMT,EI-FAT,airline+aircraft+time,EA3252,EI-FAT,30,B,FALSE,
02-Apr-26,09:50,FR31,London�(STN),STN,Ryanair,B38M,EI-IFW,EI-IFW,exact_tail_25min_5hr,FR4409,EI-IFW,270,C,FALSE,
02-Apr-26,09:55,FR561,Manchester�(MAN),MAN,Ryanair,B738,EI-DLX,EI-DLX,exact_tail_25min_5hr,FR562,EI-DLX,25,C,FALSE,
02-Apr-26,09:55,FR661,Birmingham�(BHX),BHX,Ryanair,B38M,EI-IHM,EI-IHM,exact_tail_25min_5hr,FR7032,EI-IHM,25,C,FALSE,
02-Apr-26,09:55,LH2516,Munich�(MUC),MUC,Lufthansa,A321,D-AIRS,D-AIRS,exact_tail_25min_5hr,LH2517,D-AIRS,45,C,FALSE,
02-Apr-26,09:59,,Leeds�(LBA),LBA,Aer Lingus Regional,AT76,EI-FAT,EI-FAT,exact_tail_25min_5hr,EA3224,EI-FAT,246,B,FALSE,
02-Apr-26,10:00,EA3351,Newcastle�(NCL),NCL,Aer Lingus Regional,AT76,EI-HPJ,EI-HPJ,exact_tail_25min_5hr,,EI-HPJ,45,B,FALSE,
02-Apr-26,10:00,FR505,Bristol�(BRS),BRS,Ryanair,B738,9H-QBD,9H-QBD,exact_tail_25min_5hr,FR3006,9H-QBD,55,C,FALSE,
02-Apr-26,10:00,WS34,Toronto�(YYZ),YYZ,WestJet,B38M,C-GRAG,C-GRAG,exact_tail_25min_5hr,WS35,C-GRAG,90,C,FALSE,
02-Apr-26,10:05,FR113,London�(LGW),LGW,Ryanair,B738,SP-RKH,SP-RKH,exact_tail_25min_5hr,FR5131,SP-RKH,40,C,FALSE,
02-Apr-26,10:05,FR275,Glasgow�(GLA),GLA,Ryanair,B738,SP-RKD,SP-RKD,exact_tail_25min_5hr,FR831,SP-RKD,25,C,FALSE,
02-Apr-26,10:10,FR441,Liverpool�(LPL),LPL,Ryanair,B738,EI-GSK,EI-GSK,exact_tail_25min_5hr,FR442,EI-GSK,25,C,FALSE,
02-Apr-26,10:15,EI153,London�(LHR),LHR,Aer Lingus,A20N,EI-NSB,EI-NSB,exact_tail_25min_5hr,EI162,EI-NSB,55,C,FALSE,
02-Apr-26,10:15,FR1987,Nantes�(NTE),NTE,Ryanair,B738,9H-QCF,9H-QCF,exact_tail_25min_5hr,,9H-QCF,145,C,FALSE,
02-Apr-26,10:20,EI603,Amsterdam�(AMS),AMS,Aer Lingus,A320,EI-EDS,EI-EDS,exact_tail_25min_5hr,EI608,EI-EDS,195,C,FALSE,
02-Apr-26,10:20,EI3321,Manchester�(MAN),MAN,Aer Lingus Regional,AT76,EI-HDK,EI-HDK,exact_tail_25min_5hr,EA3930,EI-HDK,45,B,FALSE,
02-Apr-26,10:20,,Cardiff�(CWL),CWL,Ryanair,B38M,EI-HGY,EI-HGY,exact_tail_25min_5hr,FR7235,EI-HGY,245,C,FALSE,
02-Apr-26,10:25,KL1137,Amsterdam�(AMS),AMS,KLM,B738,PH-BXZ,PH-BXZ,exact_tail_25min_5hr,KL1138,PH-BXZ,45,C,FALSE,
02-Apr-26,10:25,SK4603,Oslo�(OSL),OSL,SAS,32N,,,flight_number_mirror,SK4604,,45,C,FALSE,
02-Apr-26,10:30,FR537,Nottingham�(EMA),EMA,Ryanair,B38M,EI-ILA,EI-ILA,exact_tail_25min_5hr,FR536,EI-ILA,25,C,FALSE,
02-Apr-26,10:35,EI124,Chicago�(ORD),ORD,Aer Lingus,A333,EI-GCF,EI-GCF,exact_tail_25min_5hr,EI61,EI-GCF,135,E,TRUE,
02-Apr-26,10:35,BA4462,London�(LCY),LCY,British Airways,E190,G-LCAH,G-LCAH,exact_tail_25min_5hr,BA4465,G-LCAH,40,C,FALSE,
02-Apr-26,10:35,FR1983,Biarritz�(BIQ),BIQ,Ryanair,B38M,EI-IHY,EI-IHY,exact_tail_25min_5hr,FR1111,EI-IHY,25,C,FALSE,
02-Apr-26,10:40,UA228,Washington�(IAD),IAD,United Airlines,B752,N17128,N17128,exact_tail_25min_5hr,UA316,N17128,175,D,TRUE,
02-Apr-26,10:45,DL154,Boston�(BOS),BOS,Delta Air Lines,B763,N177DZ,N177DZ,exact_tail_25min_5hr,DL45,N177DZ,150,D,TRUE,
02-Apr-26,10:45,EA3243,Aberdeen�(ABZ),ABZ,Aer Lingus Regional,AT76,EI-GPN,EI-GPN,exact_tail_25min_5hr,EA3266,EI-GPN,35,B,FALSE,
02-Apr-26,10:45,FR331,London�(LTN),LTN,Ryanair,B38M,9H-VUZ,9H-VUZ,exact_tail_25min_5hr,FR7054,9H-VUZ,25,C,FALSE,
02-Apr-26,10:55,EI3551,Edinburgh�(EDI),EDI,Aer Lingus Regional,AT76,EI-HNA,EI-HNA,exact_tail_25min_5hr,EI3192,EI-HNA,35,B,FALSE,
02-Apr-26,10:55,FR421,Amsterdam�(AMS),AMS,Ryanair,B738,EI-DPP,EI-DPP,exact_tail_25min_5hr,FR632,EI-DPP,30,C,FALSE,
02-Apr-26,10:55,FR1985,Carcassonne�(CCF),CCF,Ryanair,B38M,EI-HGP,EI-HGP,exact_tail_25min_5hr,FR7199,EI-HGP,275,C,FALSE,
02-Apr-26,10:55,FR5126,Hamburg�(HAM),HAM,Ryanair,B738,9H-QDR,9H-QDR,exact_tail_25min_5hr,FR337,9H-QDR,25,C,FALSE,
02-Apr-26,10:55,SK535,Stockholm�(ARN),ARN,SAS,A20N,EI-SCE,EI-SCE,exact_tail_25min_5hr,SK536,EI-SCE,45,C,FALSE,
02-Apr-26,10:59,,Edinburgh�(EDI),EDI,Aer Lingus Regional,AT76,EI-HNA,EI-HNA,exact_tail_25min_5hr,EI3192,EI-HNA,31,B,FALSE,
02-Apr-26,11:00,EI3301,Southampton�(SOU),SOU,Aer Lingus Regional,AT76,EI-GPP,EI-GPP,exact_tail_25min_5hr,EA3254,EI-GPP,40,B,FALSE,
02-Apr-26,11:05,EI631,Brussels�(BRU),BRU,Aer Lingus,A320,EI-FNJ,EI-FNJ,exact_tail_25min_5hr,EI584,EI-FNJ,125,C,FALSE,
02-Apr-26,11:05,FR658,Brussels�(BRU),BRU,Ryanair,B738,SP-RSQ,SP-RSQ,exact_tail_25min_5hr,FR202,SP-RSQ,25,C,FALSE,
02-Apr-26,11:10,FR115,London�(LGW),LGW,Ryanair,B738,SP-RKM,SP-RKM,exact_tail_25min_5hr,FR7034,SP-RKM,25,C,FALSE,
02-Apr-26,11:10,UA317,New York�(EWR),EWR,United Airlines,B752,N13113,N13113,exact_tail_25min_5hr,UA229,N13113,80,D,TRUE,
02-Apr-26,11:15,EI521,Paris�(CDG),CDG,Aer Lingus,A21N,EI-XLR,EI-XLR,exact_tail_25min_5hr,EI77,EI-XLR,170,C,FALSE,
02-Apr-26,11:15,GR686,Guernsey�(GCI),GCI,Titan Airways,E190,G-POWX,G-POWX,exact_tail_25min_5hr,GR687,G-POWX,45,C,FALSE,
02-Apr-26,11:20,EI155,London�(LHR),LHR,Aer Lingus,A20N,EI-NSE,EI-NSE,exact_tail_25min_5hr,EI164,EI-NSE,40,C,FALSE,
02-Apr-26,11:25,EI693,Dusseldorf�(DUS),DUS,Aer Lingus,A320,EI-DES,EI-DES,exact_tail_25min_5hr,EI552,EI-DES,85,C,FALSE,
02-Apr-26,11:25,LM51,Aberdeen�(ABZ),ABZ,Loganair,AT76,G-LMTE,G-LMTE,exact_tail_25min_5hr,LM52,G-LMTE,40,B,FALSE,
02-Apr-26,11:30,EI681,Geneva�(GVA),GVA,Aer Lingus,A20N,EI-NSA,EI-NSA,exact_tail_25min_5hr,EI160,EI-NSA,60,C,FALSE,
02-Apr-26,11:30,XQ532,Antalya�(AYT),AYT,SunExpress,B38M,TC-SMI,TC-SMI,exact_tail_25min_5hr,XQ533,TC-SMI,60,C,FALSE,
02-Apr-26,11:35,FR612,Kerry�(KIR),KIR,Ryanair,B38M,EI-HGY,EI-HGY,exact_tail_25min_5hr,FR7235,EI-HGY,170,C,FALSE,
02-Apr-26,11:39,,Farnborough�(FAB),FAB,NetJets,E55P,CS-PHV,CS-PHV,exact_tail_25min_5hr,,CS-PHV,86,C,FALSE,
02-Apr-26,11:40,EI108,New York�(JFK),JFK,Aer Lingus,A21N,EI-LRG,EI-LRG,exact_tail_25min_5hr,EI131,EI-LRG,150,C,TRUE,
02-Apr-26,11:40,LH978,Frankfurt�(FRA),FRA,Lufthansa,A321,D-AIRO,D-AIRO,exact_tail_25min_5hr,LH979,D-AIRO,45,C,FALSE,
02-Apr-26,11:45,EI60,San Francisco�(SFO),SFO,Aer Lingus,A333,EI-EIN,EI-EIN,exact_tail_25min_5hr,EI125,EI-EIN,300,E,TRUE,
02-Apr-26,11:45,FR9457,Bologna�(BLQ),BLQ,Ryanair,B38M,EI-HMW,EI-HMW,exact_tail_25min_5hr,FR9611,EI-HMW,50,C,FALSE,
02-Apr-26,11:50,FR813,Edinburgh�(EDI),EDI,Ryanair,B38M,EI-IFW,EI-IFW,exact_tail_25min_5hr,FR4409,EI-IFW,150,C,FALSE,
02-Apr-26,11:50,SK537,Copenhagen�(CPH),CPH,SAS,A20N,EI-SCH,EI-SCH,exact_tail_25min_5hr,SK538,EI-SCH,50,C,FALSE,
02-Apr-26,12:05,EI142,Cancun�(CUN),CUN,Aer Lingus,A333,EI-GAJ,EI-GAJ,exact_tail_25min_5hr,EI69,EI-GAJ,200,E,FALSE,
02-Apr-26,12:05,BA828,London�(LHR),LHR,British Airways,A21N,G-NEOP,G-NEOP,exact_tail_25min_5hr,BA829,G-NEOP,55,C,FALSE,
02-Apr-26,12:05,EI333,Berlin�(BER),BER,Aer Lingus,A320,EI-DEJ,EI-DEJ,exact_tail_25min_5hr,EI208,EI-DEJ,40,C,FALSE,
02-Apr-26,12:05,WF372,Bergen�(BGO),BGO,Wideroe,E290,LN-WEA,LN-WEA,exact_tail_25min_5hr,WF373,LN-WEA,45,C,FALSE,
02-Apr-26,12:10,EI651,Frankfurt�(FRA),FRA,Aer Lingus,A320,EI-DEI,EI-DEI,exact_tail_25min_5hr,EI526,EI-DEI,50,C,FALSE,
02-Apr-26,12:10,FR651,Lisbon�(LIS),LIS,Ryanair,B738,EI-EBK,EI-EBK,exact_tail_25min_5hr,FR7132,EI-EBK,70,C,FALSE,
02-Apr-26,12:10,FR6874,Barcelona�(BCN),BCN,Ryanair,B738,9H-QAR,9H-QAR,exact_tail_25min_5hr,FR1860,9H-QAR,50,C,FALSE,
02-Apr-26,12:10,FR7763,Alicante�(ALC),ALC,Ryanair,B38M,EI-HMZ,EI-HMZ,exact_tail_25min_5hr,FR552,EI-HMZ,50,C,FALSE,
02-Apr-26,12:10,LX400,Zurich�(ZRH),ZRH,Swiss,BCS3,HB-JCM,HB-JCM,exact_tail_25min_5hr,LX401,HB-JCM,50,C,FALSE,
02-Apr-26,12:15,FR942,Palma de Mallorca�(PMI),PMI,Ryanair,B38M,EI-HET,EI-HEN,airline+aircraft+time,FR1116,EI-HEN,60,C,FALSE,
02-Apr-26,12:20,EI52,Seattle�(SEA),SEA,Aer Lingus,A332,EI-DUO,EI-DUO,exact_tail_25min_5hr,EI51,EI-DUO,145,E,TRUE,
02-Apr-26,12:20,EI593,Madrid�(MAD),MAD,Aer Lingus (Retro livery),A320,EI-DVM,EI-DVM,exact_tail_25min_5hr,EI708,EI-DVM,115,C,FALSE,
02-Apr-26,12:20,EK161,Dubai�(DXB),DXB,Emirates,B77W,A6-EPH,A6-EPH,exact_tail_25min_5hr,EK162,A6-EPH,120,C,FALSE,
02-Apr-26,12:25,EA3555,Edinburgh�(EDI),EDI,Aer Lingus Regional,AT76,EI-GPO,EI-GPO,exact_tail_25min_5hr,EA3256,EI-GPO,80,B,FALSE,
02-Apr-26,12:30,FR117,London�(LGW),LGW,Ryanair,B738,EI-EBF,EI-EBF,exact_tail_25min_5hr,FR664,EI-EBF,40,C,FALSE,
02-Apr-26,12:40,KL1139,Amsterdam�(AMS),AMS,KLM (1700th E-Jet Sticker),E295,PH-NXM,PH-NXM,exact_tail_25min_5hr,KL1140,PH-NXM,45,C,FALSE,
02-Apr-26,12:45,EI205,Manchester�(MAN),MAN,Aer Lingus,A21N,EI-XLW,EI-XLW,exact_tail_25min_5hr,EI89,EI-XLW,100,C,FALSE,
02-Apr-26,12:50,EI343,Zurich�(ZRH),ZRH,Aer Lingus,A320,EI-DVE,EI-DVE,exact_tail_25min_5hr,EI448,EI-DVE,70,C,FALSE,
02-Apr-26,12:50,EI563,Barcelona�(BCN),BCN,Aer Lingus,A20N,EI-NSH,EI-NSH,exact_tail_25min_5hr,EI166,EI-NSH,40,C,FALSE,
02-Apr-26,12:55,BA810,London�(LHR),LHR,British Airways,A20N,G-TTNW,G-TTNW,exact_tail_25min_5hr,BA811,G-TTNW,50,C,FALSE,
02-Apr-26,12:55,EI433,Milan�(LIN),LIN,Aer Lingus,A320,EI-DEK,EI-DEK,exact_tail_25min_5hr,EI748,EI-DEK,85,C,FALSE,
02-Apr-26,13:00,FR1924,Warsaw�(WMI),WMI,Ryanair,B738,SP-RNP,SP-RNP,exact_tail_25min_5hr,FR814,SP-RNP,40,C,FALSE,
02-Apr-26,13:00,PC1157,Istanbul�(SAW),SAW,Pegasus,A21N,TC-RDJ,TC-RDJ,exact_tail_25min_5hr,PC1158,TC-RDJ,65,C,FALSE,
02-Apr-26,13:05,EI353,Munich�(MUC),MUC,Aer Lingus,A21N,EI-LRF,EI-LRF,exact_tail_25min_5hr,EI107,EI-LRF,220,C,FALSE,
02-Apr-26,13:05,FR507,Bristol�(BRS),BRS,Ryanair,B738,EI-EMB,EI-EMB,exact_tail_25min_5hr,FR506,EI-EMB,25,C,FALSE,
02-Apr-26,13:05,FR663,Birmingham�(BHX),BHX,Ryanair,B738,9H-QCF,9H-QCF,exact_tail_25min_5hr,FR126,9H-QCF,230,C,FALSE,
02-Apr-26,13:10,FR7031,Faro�(FAO),FAO,Ryanair,B38M,EI-HEN,EI-HEN,,,,,C,FALSE,
02-Apr-26,13:10,SK2467,Copenhagen�(CPH),CPH,SAS,E195,SE-RSZ,SE-RSZ,exact_tail_25min_5hr,SK2468,SE-RSZ,45,C,FALSE,
02-Apr-26,13:15,EI3223,Glasgow�(GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,EI-GZV,exact_tail_25min_5hr,EI3216,EI-GZV,155,B,FALSE,
02-Apr-26,13:15,EA3323,Manchester�(MAN),MAN,Aer Lingus Regional,AT76,EI-HPK,EI-HPK,exact_tail_25min_5hr,EI3392,EI-HPK,65,B,FALSE,
02-Apr-26,13:15,FI418,Reykjavik�(KEF),KEF,Icelandair,B39M,TF-ICB,TF-ICB,exact_tail_25min_5hr,FI419,TF-ICB,60,C,FALSE,
02-Apr-26,13:20,FR287,London�(STN),STN,Ryanair,B38M,EI-HGP,EI-HGP,exact_tail_25min_5hr,FR7199,EI-HGP,130,C,FALSE,
02-Apr-26,13:20,FR5218,Lublin�(LUZ),LUZ,Ryanair,B38M,9H-VUQ,9H-VUQ,exact_tail_25min_5hr,FR3332,9H-VUQ,50,C,FALSE,
02-Apr-26,13:20,MS775,Cairo�(CAI),CAI,Egyptair,A20N,SU-GFK,SU-GFK,exact_tail_25min_5hr,MS776,SU-GFK,60,C,FALSE,
02-Apr-26,13:25,EI643,Prague�(PRG),PRG,Aer Lingus,A320,EI-DVH,EI-DVH,exact_tail_25min_5hr,EI464,EI-DVH,50,C,FALSE,
02-Apr-26,13:25,FR5569,Rome�(FCO),FCO,Ryanair,B738,9H-QAL,9H-QAL,exact_tail_25min_5hr,FR5151,9H-QAL,30,C,FALSE,
02-Apr-26,13:30,EI159,London�(LHR),LHR,Aer Lingus,A20N,EI-NSG,EI-NSG,exact_tail_25min_5hr,EI168,EI-NSG,60,C,FALSE,
02-Apr-26,13:35,EI403,Rome�(FCO),FCO,Aer Lingus,A320,EI-DEH,EI-DEH,exact_tail_25min_5hr,EI412,EI-DEH,75,C,FALSE,
02-Apr-26,13:35,FR7047,Malaga�(AGP),AGP,Ryanair,B738,SP-RND,SP-RND,exact_tail_25min_5hr,FR1042,SP-RND,25,C,FALSE,
02-Apr-26,13:40,EI3253,Edinburgh�(EDI),EDI,Aer Lingus Regional,AT76,EI-FAT,EI-FAT,exact_tail_25min_5hr,EA3224,EI-FAT,25,B,FALSE,
02-Apr-26,13:45,FR5061,Cagliari�(CAG),CAG,Ryanair,B38M,9H-VVJ,9H-VVJ,exact_tail_25min_5hr,FR340,9H-VVJ,25,C,FALSE,
02-Apr-26,13:53,,Southampton�(SOU),SOU,Aer Lingus Regional,AT76,EI-HPJ,EI-HPJ,exact_tail_25min_5hr,EA3304,EI-HPJ,77,B,FALSE,
02-Apr-26,14:00,EI605,Amsterdam�(AMS),AMS,Aer Lingus,A21N,EI-XLU,EI-XLU,exact_tail_25min_5hr,EI115,EI-XLU,130,C,FALSE,
02-Apr-26,14:05,EI451,Naples�(NAP),NAP,Aer Lingus,A320,EI-GAM,EI-DVN,airline+aircraft+time,EI764,EI-DVN,55,C,FALSE,
02-Apr-26,14:05,EA3931,Newquay�(NQY),NQY,Aer Lingus Regional,AT76,EI-HDK,EI-HDK,exact_tail_25min_5hr,EA3272,EI-HDK,40,B,FALSE,
02-Apr-26,14:10,EI423,Venice�(VCE),VCE,Aer Lingus,A320,EI-DVK,EI-DVK,exact_tail_25min_5hr,EI782,EI-DVK,45,C,FALSE,
02-Apr-26,14:10,EI525,Paris�(CDG),CDG,Aer Lingus,A21N,EI-XLV,EI-XLV,exact_tail_25min_5hr,EI119,EI-XLV,120,C,FALSE,
02-Apr-26,14:10,FR438,Reus�(REU),REU,Ryanair,B738,EI-EVJ,EI-EVJ,exact_tail_25min_5hr,FR7138,EI-EVJ,50,C,FALSE,
02-Apr-26,14:15,EI483,Lisbon�(LIS),LIS,Aer Lingus,A320,EI-DEM,EI-DEM,exact_tail_25min_5hr,EI586,EI-DEM,115,C,FALSE,
02-Apr-26,14:15,EI493,Faro�(FAO),FAO,Aer Lingus,A320,EI-DVI,EI-DVI,exact_tail_25min_5hr,EI778,EI-DVI,45,C,FALSE,
02-Apr-26,14:20,EA3193,Liverpool�(LPL),LPL,Aer Lingus Regional,AT76,EI-HNA,EI-HNA,exact_tail_25min_5hr,EA3228,EI-HNA,70,B,FALSE,
02-Apr-26,14:20,EI3267,Birmingham�(BHX),BHX,Aer Lingus Regional,AT76,EI-GPN,EI-GPN,exact_tail_5min_8hr,EA3286,EI-GPN,20,B,FALSE,
02-Apr-26,14:20,EW9394,Dusseldorf�(DUS),DUS,Eurowings,A20N,D-AENG,D-AENG,exact_tail_25min_5hr,EW9395,D-AENG,40,C,FALSE,
02-Apr-26,14:20,FR338,London�(LTN),LTN,Ryanair,B738,9H-QDR,9H-QDR,exact_tail_25min_5hr,FR122,9H-QDR,120,C,FALSE,
02-Apr-26,14:30,EI68,Los Angeles�(LAX),LAX,Aer Lingus,A333,EI-EIM,EI-FNG,airline+aircraft+time,EI137,EI-FNG,135,E,TRUE,
02-Apr-26,14:30,FR3994,Agadir�(AGA),AGA,Ryanair,B738,SP-RNS,SP-RNS,exact_tail_25min_5hr,FR1976,SP-RNS,115,C,FALSE,
02-Apr-26,14:35,BA830,London�(LHR),LHR,British Airways,A21N,G-NEOS,G-NEOS,exact_tail_25min_5hr,BA831,G-NEOS,55,C,FALSE,
02-Apr-26,14:35,FR203,London�(STN),STN,Ryanair,B738,SP-RSQ,SP-RSQ,exact_tail_25min_5hr,FR3100,SP-RSQ,45,C,FALSE,
02-Apr-26,14:35,FR1112,London�(LGW),LGW,Ryanair,B38M,EI-IHY,EI-IHY,exact_tail_25min_5hr,FR554,EI-IHY,70,C,FALSE,
02-Apr-26,14:40,EI505,Bordeaux�(BOD),BOD,Aer Lingus,A320,EI-DEP,EI-DEP,exact_tail_25min_5hr,EI798,EI-DEP,60,C,FALSE,
02-Apr-26,14:40,EA3255,Edinburgh�(EDI),EDI,Aer Lingus Regional,AT76,EI-GPP,EI-GPP,exact_tail_25min_5hr,EI3326,EI-GPP,70,B,FALSE,
02-Apr-26,14:40,FR3007,Amsterdam�(AMS),AMS,Ryanair,B738,9H-QBD,9H-QBD,exact_tail_25min_5hr,FR1456,9H-QBD,30,C,FALSE,
02-Apr-26,14:40,FR7129,Fuerteventura�(FUE),FUE,Ryanair,B38M,EI-ILJ,EI-ILJ,exact_tail_25min_5hr,FR120,EI-ILJ,55,C,FALSE,
02-Apr-26,14:45,EI581,Malaga�(AGP),AGP,Aer Lingus,A21N,EI-LRD,EI-LRD,exact_tail_25min_5hr,EI109,EI-LRD,300,C,FALSE,
02-Apr-26,14:45,FR4519,Athens�(ATH),ATH,Ryanair,B738,9H-QAD,9H-QAD,exact_tail_25min_5hr,FR8130,9H-QAD,45,C,FALSE,
02-Apr-26,14:50,EI163,London�(LHR),LHR,Aer Lingus,A20N,EI-NSB,EI-NSB,exact_tail_25min_5hr,EI172,EI-NSB,65,C,FALSE,
02-Apr-26,14:50,EI393,Hamburg�(HAM),HAM,Aer Lingus,A320,EI-DEL,EI-DEL,exact_tail_25min_5hr,EI406,EI-DEL,55,C,FALSE,
02-Apr-26,14:50,EI3227,Glasgow�(GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,EI-GZV,exact_tail_25min_5hr,EI3216,EI-GZV,60,B,FALSE,
02-Apr-26,14:53,VJT437,Nice�(NCE),NCE,VistaJet,CL35,9H-VCN,9H-VCN,exact_tail_25min_5hr,VJT437,9H-VCN,67,C,FALSE,
02-Apr-26,14:55,FR6125,Milan�(BGY),BGY,Ryanair,B738,SP-RKV,SP-RKV,exact_tail_25min_5hr,FR204,SP-RKV,80,C,FALSE,
02-Apr-26,15:04,,Nice�(NCE),NCE,NetJets,C68A,CS-LTQ,CS-LTQ,exact_tail_25min_5hr,,CS-LTQ,61,C,FALSE,
02-Apr-26,15:05,BA4464,London�(LCY),LCY,British Airways,E190,G-LCYM,G-LCYM,exact_tail_25min_5hr,BA4467,G-LCYM,40,C,FALSE,
02-Apr-26,15:25,AF1816,Paris�(CDG),CDG,Air France,BCS3,F-HZUH,F-HZUH,exact_tail_25min_5hr,AF1817,F-HZUH,55,C,FALSE,
02-Apr-26,15:25,EI477,Dubrovnik�(DBV),DBV,Aer Lingus,A320,EI-EDP,EI-EDP,exact_tail_25min_5hr,EI574,EI-EDP,150,C,FALSE,
02-Apr-26,15:25,FR97,Prague�(PRG),PRG,Ryanair,B738,SP-RSF,SP-RSF,exact_tail_25min_5hr,FR96,SP-RSF,25,C,FALSE,
02-Apr-26,15:25,FR553,Manchester�(MAN),MAN,Ryanair,B38M,EI-HMZ,EI-HMZ,exact_tail_25min_5hr,FR6840,EI-HMZ,25,C,FALSE,
02-Apr-26,15:30,EI209,Manchester�(MAN),MAN,Aer Lingus,A320,EI-DEJ,EI-DEJ,exact_tail_25min_5hr,EI496,EI-DEJ,50,C,FALSE,
02-Apr-26,15:30,EI441,Athens�(ATH),ATH,Aer Lingus,A320,EI-DVN,EI-DVN,exact_tail_overnight_5hr_16hr,EI592,EI-DVN,890,C,FALSE,
02-Apr-26,15:35,FR5132,Basel�(BSL),BSL,Ryanair,B738,SP-RKH,SP-RKH,exact_tail_25min_5hr,FR5306,SP-RKH,50,C,FALSE,
02-Apr-26,15:40,FR95,Gran Canaria�(LPA),LPA,Ryanair,B38M,EI-ILC,EI-ILC,exact_tail_25min_5hr,FR666,EI-ILC,50,C,FALSE,
02-Apr-26,15:45,EI165,London�(LHR),LHR,Aer Lingus,A20N,EI-NSE,EI-NSE,exact_tail_25min_5hr,EI736,EI-NSE,40,C,FALSE,
02-Apr-26,16:00,TK1977,Istanbul�(IST),IST,Turkish Airlines,B38M,TC-LCI,TC-LCI,exact_tail_25min_5hr,TK1978,TC-LCI,65,C,FALSE,
02-Apr-26,16:05,BA4466,London�(LCY),LCY,British Airways,E190,G-LCAC,G-LCAC,exact_tail_25min_5hr,BA4469,G-LCAC,40,C,FALSE,
02-Apr-26,16:05,FR665,Birmingham�(BHX),BHX,Ryanair,B738,EI-EBF,EI-DLV,airline+aircraft+time,FR313,EI-DLV,125,C,FALSE,
02-Apr-26,16:10,FR157,Leeds�(LBA),LBA,Ryanair,B38M,9H-VVL,9H-VVL,exact_tail_25min_5hr,FR156,9H-VVL,25,C,FALSE,
02-Apr-26,16:15,FR119,London�(LGW),LGW,Ryanair,B738,9H-QCF,9H-QCF,exact_tail_25min_5hr,FR126,9H-QCF,40,C,FALSE,
02-Apr-26,16:15,FR815,Edinburgh�(EDI),EDI,Ryanair,B738,SP-RNP,SP-RNP,exact_tail_25min_5hr,FR8111,SP-RNP,70,C,FALSE,
02-Apr-26,16:20,FR633,Copenhagen�(CPH),CPH,Ryanair,B738,EI-DPP,EI-DPP,exact_tail_25min_5hr,FR5405,EI-DPP,40,C,FALSE,
02-Apr-26,16:20,FR5150,Glasgow�(GLA),GLA,Ryanair,B738,9H-QAL,9H-QAL,exact_tail_25min_5hr,FR3102,9H-QAL,90,C,FALSE,
02-Apr-26,16:25,FR830,Venice�(VCE),VCE,Ryanair,B738,SP-RKD,SP-RKD,exact_tail_25min_5hr,FR8107,SP-RKD,60,C,FALSE,
02-Apr-26,16:35,EI161,London�(LHR),LHR,Aer Lingus,A20N,EI-NSD,EI-NSD,exact_tail_25min_5hr,EI176,EI-NSD,55,C,FALSE,
02-Apr-26,16:35,FR1861,Paris�(BVA),BVA,Ryanair,B738,9H-QAR,9H-QAR,exact_tail_25min_5hr,FR2971,9H-QAR,70,C,FALSE,
02-Apr-26,16:35,FR5556,Tenerife�(TFS),TFS,Ryanair,B38M,EI-IJD,EI-IJD,exact_tail_25min_5hr,FR328,EI-IJD,40,C,FALSE,
02-Apr-26,16:35,FR7033,Faro�(FAO),FAO,Ryanair,B38M,EI-IHM,EI-IHM,exact_tail_25min_5hr,FR9288,EI-IHM,65,C,FALSE,
02-Apr-26,16:40,KL1141,Amsterdam�(AMS),AMS,KLM,E190,PH-EZG,PH-EZG,exact_tail_25min_5hr,KL1142,PH-EZG,40,C,FALSE,
