date,sta,flight_no,origin,origin_code,airline_name,aircraft_type,tail_reg,icao_cat,cbp_flag,actual_landing,gate
03-Apr-26,09:00,EI151,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,FALSE,08:41,403
03-Apr-26,09:00,FR7045,Malaga (AGP),AGP,Ryanair,B38M,9H-VVD,C,FALSE,08:59,204
03-Apr-26,09:05,FR153,Leeds (LBA),LBA,Ryanair,B738,EI-DPN,C,FALSE,08:42,210
03-Apr-26,09:05,IB1881,Madrid (MAD),MAD,Iberia Express,A320,EC-LUS,C,FALSE,08:54,110
03-Apr-26,09:15,DL44,New York (JFK),JFK,Delta Air Lines,B763,N189DN,D,TRUE,08:07,404
03-Apr-26,09:15,EI203,Manchester (MAN),MAN,Aer Lingus,A320,EI-DEJ,C,FALSE,09:23,408
03-Apr-26,09:15,VY8720,Barcelona (BCN),BCN,Vueling,A320,EC-MEA,C,FALSE,09:13,111
03-Apr-26,09:20,EI263,Birmingham (BHX),BHX,Aer Lingus,A320,EI-DEM,C,FALSE,09:03,416
03-Apr-26,09:35,AA724,Charlotte (CLT),CLT,American Airlines,B772,N785AN,E,TRUE,09:29,417
03-Apr-26,09:35,FR661,Birmingham (BHX),BHX,Ryanair,B38M,9H-VUS,C,FALSE,09:48,206
03-Apr-26,09:35,TK1975,Istanbul (IST),IST,Turkish Airlines,A21N,TC-LSE,C,FALSE,09:39,114
03-Apr-26,09:40,BA826,London (LHR),LHR,British Airways,A320,G-EUUH,C,FALSE,09:31,423
03-Apr-26,09:45,AA132,Dallas (DFW),DFW,American Airlines,B788,N808AN,E,TRUE,08:48,416
03-Apr-26,09:45,UA980,Chicago (ORD),ORD,United Airlines,B788,N26906,E,TRUE,10:49,418
03-Apr-26,09:50,EI401,Rome (FCO),FCO,Aer Lingus,A320,EI-DEL,C,FALSE,,406
03-Apr-26,09:50,EA3251,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,10:02,421
03-Apr-26,09:50,EA3391,Leeds (LBA),LBA,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,09:56,419
03-Apr-26,09:50,FR31,London (STN),STN,Ryanair,B738,SP-RKH,C,FALSE,09:52,208
03-Apr-26,09:55,LH2516,Munich (MUC),MUC,Lufthansa,A321,D-AIDX,C,FALSE,09:56,119
03-Apr-26,10:00,EA3351,Newcastle (NCL),NCL,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,10:06,419
03-Apr-26,10:00,TP1322,Lisbon (LIS),LIS,TAP Express,E190,CS-TPW,C,FALSE,09:43,112
03-Apr-26,10:15,EI153,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,10:04,416
03-Apr-26,10:15,FR1993,La Rochelle (LRH),LRH,Ryanair,B738,9H-QCJ,C,FALSE,11:16,210
03-Apr-26,10:20,EI603,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-DEH,C,FALSE,10:14,405
03-Apr-26,10:20,EA3321,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,10:35,419
03-Apr-26,10:20,FR113,London (LGW),LGW,Ryanair,B38M,EI-HET,C,FALSE,10:37,209
03-Apr-26,10:20,FR9688,Kaunas (KUN),KUN,Ryanair,B38M,SP-RZU,C,FALSE,10:08,208
03-Apr-26,10:25,FR505,Bristol (BRS),BRS,Ryanair,B38M,EI-IFW,C,FALSE,09:59,207
03-Apr-26,10:25,KL1137,Amsterdam (AMS),AMS,KLM,B738,PH-BCE,C,FALSE,10:20,119
03-Apr-26,10:25,SK4603,Oslo (OSL),OSL,SAS,A20N,SE-RUA,C,FALSE,10:25,R101
03-Apr-26,10:35,EI124,Chicago (ORD),ORD,Aer Lingus,A333,EI-EIN,E,TRUE,11:55,404
03-Apr-26,10:35,FR47,Brussels (CRL),CRL,Ryanair,B738,SP-RKV,C,FALSE,10:17,208
03-Apr-26,10:40,UA228,Washington (IAD),IAD,United Airlines,B752,N29129,D,TRUE,10:10,418
03-Apr-26,10:45,DL154,Boston (BOS),BOS,Delta Air Lines,B763,N1603,D,TRUE,09:49,403
03-Apr-26,10:45,EI3243,Aberdeen (ABZ),ABZ,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,,421
03-Apr-26,10:50,FR421,Amsterdam (AMS),AMS,Ryanair,B738,EI-DPP,C,FALSE,11:05,210
03-Apr-26,10:50,FR1985,Carcassonne (CCF),CCF,Ryanair,B38M,EI-IHY,C,FALSE,11:03,205
03-Apr-26,10:50,FR3670,Berlin (BER),BER,Ryanair,B38M,EI-HMX,C,FALSE,11:30,214
03-Apr-26,10:55,EA3551,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,10:40,418
03-Apr-26,10:55,SK535,Stockholm (ARN),ARN,SAS,A20N,EI-SIP,C,FALSE,10:42,R101
03-Apr-26,11:00,EA3301,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,10:47,419
03-Apr-26,11:04,,Aberdeen (ABZ),ABZ,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,11:01,418
03-Apr-26,11:05,EI631,Brussels (BRU),BRU,Aer Lingus,A320,EI-DEP,C,FALSE,11:12,416
03-Apr-26,11:05,FI416,Reykjavik (KEF),KEF,Icelandair,B39M,TF-ICD,C,FALSE,11:23,R101
03-Apr-26,11:05,FR658,Brussels (BRU),BRU,Ryanair,B738,9H-QDR,C,FALSE,10:55,203
03-Apr-26,11:10,UA317,New York (EWR),EWR,United Airlines,B752,N17104,D,TRUE,10:32,419
03-Apr-26,11:15,EI521,Paris (CDG),CDG,Aer Lingus,A21N,EI-LRA,C,FALSE,11:21,410
03-Apr-26,11:15,FR115,London (LGW),LGW,Ryanair,B738,SP-RKM,C,FALSE,11:35,208
03-Apr-26,11:20,EI155,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,10:52,411
03-Apr-26,11:20,FR612,Kerry (KIR),KIR,Ryanair,B738,SP-RND,C,FALSE,11:33,204
03-Apr-26,11:25,EI693,Dusseldorf (DUS),DUS,Aer Lingus,A320,EI-DER,C,FALSE,11:18,411
03-Apr-26,11:25,FR438,Reus (REU),REU,Ryanair,B738,SP-RNP,C,FALSE,11:25,206
03-Apr-26,11:25,FR1557,Manchester (MAN),MAN,Ryanair,B738,9H-QBZ,C,FALSE,11:13,202
03-Apr-26,11:35,FR17,Newcastle (NCL),NCL,Ryanair,B738,EI-EVS,C,FALSE,11:28,201
03-Apr-26,11:40,EI108,New York (JFK),JFK,Aer Lingus,A21N,EI-LRD,C,TRUE,10:58,411
03-Apr-26,11:40,FR7153,Santander (SDR),SDR,Ryanair,B38M,9H-VUZ,C,FALSE,11:45,203
03-Apr-26,11:40,LH978,Frankfurt (FRA),FRA,Lufthansa,A321,D-AIRN,C,FALSE,11:40,119
03-Apr-26,11:45,EI60,San Francisco (SFO),SFO,Aer Lingus,A333,EI-GCF,E,TRUE,11:08,406
03-Apr-26,11:45,LM51,Aberdeen (ABZ),ABZ,Loganair,E145,G-SAJC,C,FALSE,11:54,R101
03-Apr-26,11:50,EI503,Bordeaux (BOD),BOD,Aer Lingus,A20N,EI-NSE,C,FALSE,11:38,415
03-Apr-26,11:50,SK537,Copenhagen (CPH),CPH,SAS,A20N,EI-SIJ,C,FALSE,11:43,R101
03-Apr-26,11:51,,Bari (BRI),BRI,Ryanair,B738,9H-QBS,C,FALSE,12:54,208
03-Apr-26,12:00,FR4037,Milan (BGY),BGY,Ryanair,B38M,EI-HMS,C,FALSE,12:04,201
03-Apr-26,12:05,BA828,London (LHR),LHR,British Airways,A320,G-EUUZ,C,FALSE,11:49,423
03-Apr-26,12:05,EI333,Berlin (BER),BER,Aer Lingus,A320,EI-DVH,C,FALSE,12:06,415
03-Apr-26,12:10,EI651,Frankfurt (FRA),FRA,Aer Lingus,A320,EI-DVG,C,FALSE,12:14,405
03-Apr-26,12:10,FR651,Lisbon (LIS),LIS,Ryanair,B38M,EI-IHM,C,FALSE,12:02,207
03-Apr-26,12:10,FR1902,Krakow (KRK),KRK,Ryanair,B738,9H-QCS,C,FALSE,11:59,208
03-Apr-26,12:10,LX400,Zurich (ZRH),ZRH,Swiss,A20N,HB-JDF,C,FALSE,12:19,R101
03-Apr-26,12:20,EI593,Madrid (MAD),MAD,Aer Lingus,A320,EI-DVN,C,FALSE,12:08,415
03-Apr-26,12:25,EA3555,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,12:16,421
03-Apr-26,12:25,EK161,Dubai (DXB),DXB,Emirates,B77W,A6-ENX,C,FALSE,12:35,R101
03-Apr-26,12:30,FR942,Palma de Mallorca (PMI),PMI,Ryanair,B38M,EI-IJD,C,FALSE,13:22,207
03-Apr-26,12:40,KL1139,Amsterdam (AMS),AMS,KLM,B737,PH-BGG,C,FALSE,12:28,118
03-Apr-26,12:45,EI205,Manchester (MAN),MAN,Aer Lingus,A21N,EI-XLU,C,FALSE,12:35,415
03-Apr-26,12:45,FR2191,Zagreb (ZAG),ZAG,Ryanair,B738,9H-QAD,C,FALSE,12:54,203
03-Apr-26,12:50,EI343,Zurich (ZRH),ZRH,Aer Lingus,A320,EI-DVI,C,FALSE,12:27,408
03-Apr-26,12:50,EI563,Barcelona (BCN),BCN,Aer Lingus,A20N,EI-NSD,C,FALSE,12:58,411
03-Apr-26,12:50,FR287,London (STN),STN,Ryanair,B738,9H-QCA,C,FALSE,12:48,209
03-Apr-26,12:55,EI433,Milan (LIN),LIN,Aer Lingus,A320,EI-DEK,C,FALSE,13:01,411
03-Apr-26,13:00,PC1157,Istanbul (SAW),SAW,Pegasus,A21N,TC-RDB,C,FALSE,12:52,R101
03-Apr-26,13:05,EI353,Munich (MUC),MUC,Aer Lingus,A21N,EI-LRG,C,FALSE,12:54,413
03-Apr-26,13:05,FR6874,Barcelona (BCN),BCN,Ryanair,B38M,EI-HMW,C,FALSE,13:16,208
03-Apr-26,13:05,FR7055,Malaga (AGP),AGP,Ryanair,B38M,9H-VVH,C,FALSE,14:28,209
03-Apr-26,13:10,FR1112,London (LGW),LGW,Ryanair,B738,SP-RSM,C,FALSE,12:39,205
03-Apr-26,13:13,,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,12:59,418
03-Apr-26,13:15,EI50,Las Vegas (LAS),LAS,Aer Lingus,A332,EI-DUO,E,TRUE,12:11,407
03-Apr-26,13:15,EI3223,Glasgow (GLA),GLA,Aer Lingus,AT7,,B,FALSE,,410
03-Apr-26,13:15,EI3323,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,,420
03-Apr-26,13:15,FR7031,Faro (FAO),FAO,Ryanair,B738,EI-EVJ,C,FALSE,13:24,201
03-Apr-26,13:20,FR447,Liverpool (LPL),LPL,Ryanair,B738,9H-QCT,C,FALSE,,203
03-Apr-26,13:20,FR813,Edinburgh (EDI),EDI,Ryanair,B738,EI-DPP,C,FALSE,,208
03-Apr-26,13:25,EI643,Prague (PRG),PRG,Aer Lingus,A320,EI-DEI,C,FALSE,13:09,410
03-Apr-26,13:30,EI159,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,FALSE,13:01,406
03-Apr-26,13:30,FR1977,Riga (RIX),RIX,Ryanair,B738,EI-DLV,C,FALSE,13:16,204
03-Apr-26,13:30,FR5569,Rome (FCO),FCO,Ryanair,B738,SP-RSQ,C,FALSE,13:37,207
03-Apr-26,13:35,EI403,Rome (FCO),FCO,Aer Lingus,A320,EI-DVK,C,FALSE,13:39,405
03-Apr-26,13:35,EI3281,Bristol (BRS),BRS,Aer Lingus,AT7,,B,FALSE,,410
03-Apr-26,13:40,EI661,Vienna (VIE),VIE,Aer Lingus,A320,EI-DVE,C,FALSE,13:22,410
03-Apr-26,13:45,D83606,Copenhagen (CPH),CPH,Norwegian,B738,SE-RPI,C,FALSE,13:30,R101
03-Apr-26,13:45,EI3265,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,,418
03-Apr-26,13:49,,Bristol (BRS),BRS,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,,418
03-Apr-26,13:55,FR663,Birmingham (BHX),BHX,Ryanair,B738,9H-QCJ,C,FALSE,,206
03-Apr-26,14:00,EI605,Amsterdam (AMS),AMS,Aer Lingus,A21N,EI-XLW,C,FALSE,,412
03-Apr-26,14:00,EW9394,Dusseldorf (DUS),DUS,Eurowings,A321,D-AIDV,C,FALSE,,R101
03-Apr-26,14:00,FR9429,Milan (BGY),BGY,Ryanair,B38M,EI-IKI,C,FALSE,14:07,201
03-Apr-26,14:00,LG4883,Luxembourg (LUX),LUX,Luxair,B737,LX-LBR,C,FALSE,,R101
03-Apr-26,14:00,,Edinburgh (EDI),EDI,NetJets,C68A,CS-LTH,C,FALSE,,R110
03-Apr-26,14:05,EI451,Naples (NAP),NAP,Aer Lingus,A320,EI-EDS,C,FALSE,14:07,412
03-Apr-26,14:05,FR8131,Malaga (AGP),AGP,Ryanair,B738,EI-ENR,C,FALSE,,203
03-Apr-26,14:10,EI423,Venice (VCE),VCE,Aer Lingus,A320,EI-GAL,C,FALSE,13:58,409
03-Apr-26,14:10,EI525,Paris (CDG),CDG,Aer Lingus,A21N,EI-LRE,C,FALSE,,408
03-Apr-26,14:10,FR338,London (LTN),LTN,Ryanair,B738,SP-RKV,C,FALSE,,205
03-Apr-26,14:20,EI3193,Liverpool (LPL),LPL,Aer Lingus,AT7,,B,FALSE,,403
03-Apr-26,14:20,EI3267,Birmingham (BHX),BHX,Aer Lingus,AT7,,B,FALSE,,406
03-Apr-26,14:23,,Liverpool (LPL),LPL,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,,418
03-Apr-26,14:30,EI68,Los Angeles (LAX),LAX,Aer Lingus,A333,EI-GAJ,E,TRUE,13:48,415
03-Apr-26,14:30,BA830,London (LHR),LHR,British Airways,A320,G-EUUE,C,FALSE,,425
03-Apr-26,14:30,FR203,London (STN),STN,Ryanair,B38M,EI-HMX,C,FALSE,,203
03-Apr-26,14:32,,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,,418
03-Apr-26,14:35,EI3227,Glasgow (GLA),GLA,Aer Lingus,AT7,,B,FALSE,,411
03-Apr-26,14:39,,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,,418
03-Apr-26,14:40,EI3255,Edinburgh (EDI),EDI,Aer Lingus,AT7,,B,FALSE,,404
03-Apr-26,14:40,FR97,Prague (PRG),PRG,Ryanair,B738,SP-RSF,C,FALSE,14:17,208
03-Apr-26,14:40,FR883,Fuerteventura (FUE),FUE,Ryanair,B38M,EI-IHC,C,FALSE,14:39,209
03-Apr-26,14:45,EI493,Faro (FAO),FAO,Aer Lingus,A21N,EI-LRC,C,FALSE,14:32,413
03-Apr-26,14:45,EI581,Malaga (AGP),AGP,Aer Lingus,A333,EI-DUZ,E,FALSE,14:49,406
03-Apr-26,14:45,FR117,London (LGW),LGW,Ryanair,B38M,EI-IHY,C,FALSE,,205
03-Apr-26,14:45,FR3007,Amsterdam (AMS),AMS,Ryanair,B738,9H-QDR,C,FALSE,,204
03-Apr-26,14:45,FR5911,Lanzarote (ACE),ACE,Ryanair,B38M,EI-HEN,C,FALSE,14:52,202
03-Apr-26,14:50,EI163,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,,414
03-Apr-26,14:50,EI393,Hamburg (HAM),HAM,Aer Lingus,A320,EI-DEM,C,FALSE,,411
03-Apr-26,14:50,EI673,Budapest (BUD),BUD,Aer Lingus,A320,EI-FNJ,C,FALSE,14:20,403
03-Apr-26,14:50,FR157,Leeds (LBA),LBA,Ryanair,B38M,9H-VVL,C,FALSE,,202
03-Apr-26,14:52,,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,,418
03-Apr-26,15:00,FR553,Manchester (MAN),MAN,Ryanair,B738,SP-RNP,C,FALSE,,207
03-Apr-26,15:05,FR25,Paris (BVA),BVA,Ryanair,B38M,EI-IJZ,C,FALSE,,208
03-Apr-26,15:05,FR5556,Tenerife (TFS),TFS,Ryanair,B38M,9H-VUQ,C,FALSE,15:04,209
03-Apr-26,15:10,EI533,Toulouse (TLS),TLS,Aer Lingus,A320,EI-DEJ,C,FALSE,,410
03-Apr-26,15:15,BA4464,London (LCY),LCY,British Airways,E190,G-LCYN,C,FALSE,,425
03-Apr-26,15:20,FR163,Rabat (RBA),RBA,Ryanair,B738,EI-EKS,C,FALSE,15:04,205
03-Apr-26,15:20,FR7033,Faro (FAO),FAO,Ryanair,B738,SP-RKD,C,FALSE,,205
03-Apr-26,15:25,AF1816,Paris (CDG),CDG,Air France,BCS3,F-HPNY,C,FALSE,,115
03-Apr-26,15:25,QR17,Doha (DOH),DOH,Qatar Airways,B789,A7-BHB,E,FALSE,14:37,R101
03-Apr-26,15:30,EI209,Manchester (MAN),MAN,Aer Lingus,A320,EI-DER,C,FALSE,,403
03-Apr-26,15:30,FR5078,Tarbes (LDE),LDE,Ryanair,B738,SP-RKH,C,FALSE,,203
03-Apr-26,15:35,FR507,Bristol (BRS),BRS,Ryanair,B38M,EI-IHM,C,FALSE,,206
03-Apr-26,15:45,EI165,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,,407
03-Apr-26,15:50,FR4621,Dalaman (DLM),DLM,Ryanair,B38M,EI-HGP,C,FALSE,15:28,205
03-Apr-26,15:55,FR7021,Santorini (JTR),JTR,Ryanair,B38M,EI-ILC,C,FALSE,15:28,204
03-Apr-26,16:00,FR2219,Manchester (MAN),MAN,Ryanair,B738,9H-QAD,C,FALSE,,202
03-Apr-26,16:00,FR5020,Pisa (PSA),PSA,Ryanair,B38M,9H-VUS,C,FALSE,,202
03-Apr-26,16:00,TK1977,Istanbul (IST),IST,Turkish Airlines,A21N,TC-LPD,C,FALSE,15:47,113
03-Apr-26,16:05,BA4466,London (LCY),LCY,British Airways,E190,G-LCYK,C,FALSE,,426
03-Apr-26,16:15,FR665,Birmingham (BHX),BHX,Ryanair,B738,9H-QBS,C,FALSE,,205
03-Apr-26,16:20,FR119,London (LGW),LGW,Ryanair,B38M,EI-HMS,C,FALSE,,202
03-Apr-26,16:20,FR5150,Glasgow (GLA),GLA,Ryanair,B738,EI-DLV,C,FALSE,,208
03-Apr-26,16:25,FR99,Wroclaw (WRO),WRO,Ryanair,B38M,EI-HET,C,FALSE,,205
03-Apr-26,16:30,FR4785,Newquay (NQY),NQY,Ryanair,B738,SP-RSQ,C,FALSE,,208
03-Apr-26,16:35,EI161,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,,412
03-Apr-26,16:35,FR815,Edinburgh (EDI),EDI,Ryanair,B738,EI-EVJ,C,FALSE,,106
03-Apr-26,16:35,FR1455,Milan (MXP),MXP,Ryanair,B738,EI-EVE,C,FALSE,,203
03-Apr-26,16:40,FR449,Liverpool (LPL),LPL,Ryanair,B738,9H-QDW,C,FALSE,,107
03-Apr-26,16:40,KL1141,Amsterdam (AMS),AMS,KLM,E190,PH-EZF,C,FALSE,,118
03-Apr-26,16:45,EI3257,Edinburgh (EDI),EDI,Aer Lingus,AT7,,B,FALSE,,404
03-Apr-26,16:50,EI777,Lanzarote (ACE),ACE,Aer Lingus (Retro livery),A320,EI-DVM,C,FALSE,,R101
03-Apr-26,16:50,FR830,Venice (VCE),VCE,Ryanair,B738,9H-QDB,C,FALSE,,111
03-Apr-26,16:50,FR3976,Barcelona (BCN),BCN,Ryanair,B738,9H-QCU,C,FALSE,,210
03-Apr-26,16:55,FR8112,Faro (FAO),FAO,Ryanair,B738,9H-QBP,C,FALSE,,204
03-Apr-26,16:55,LH980,Frankfurt (FRA),FRA,Lufthansa (600th Airbus Aircraft Livery),A21N,D-AIEQ,C,FALSE,,R101
03-Apr-26,16:55,VL2518,Munich (MUC),MUC,Lufthansa City,A20N,D-AIJH,C,FALSE,,R101
03-Apr-26,16:57,,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,,418
03-Apr-26,17:05,EI763,Tenerife (TFS),TFS,Aer Lingus,A320,EI-EDP,C,FALSE,,405
03-Apr-26,17:07,,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,,418
03-Apr-26,17:10,EI545,Nice (NCE),NCE,Aer Lingus,A320,EI-DEH,C,FALSE,,403
03-Apr-26,17:10,EI781,Gran Canaria (LPA),LPA,Aer Lingus,A320,EI-GAM,C,FALSE,,415
03-Apr-26,17:10,FR9176,Ibiza (IBZ),IBZ,Ryanair,B38M,EI-IFW,C,FALSE,,201
03-Apr-26,17:15,EI167,London (LHR),LHR,Aer Lingus,A20N,EI-NSD,C,FALSE,,410
03-Apr-26,17:15,EI3225,Glasgow (GLA),GLA,Aer Lingus,AT7,,B,FALSE,,415
03-Apr-26,17:20,EI527,Paris (CDG),CDG,Aer Lingus,A320,EI-DVN,C,FALSE,,406
03-Apr-26,17:20,EI3331,Exeter (EXT),EXT,Aer Lingus,AT7,,B,FALSE,,405
03-Apr-26,17:20,EI3393,Leeds (LBA),LBA,Aer Lingus,AT7,,B,FALSE,,413
03-Apr-26,17:20,FR555,Manchester (MAN),MAN,Ryanair,B738,EI-DPP,C,FALSE,,202
03-Apr-26,17:23,,Exeter (EXT),EXT,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,,418
03-Apr-26,17:32,,Leeds (LBA),LBA,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,,418
03-Apr-26,17:40,EI609,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-DVI,C,FALSE,,407
03-Apr-26,17:40,FR6125,Milan (BGY),BGY,Buzz,B38M,SP-RZE,C,FALSE,,R101
03-Apr-26,17:45,EI405,Rome (FCO),FCO,Aer Lingus,A320,EI-DEL,C,FALSE,,410
03-Apr-26,17:45,FR435,Liverpool (LPL),LPL,Ryanair,B738,SP-RKV,C,FALSE,,203
03-Apr-26,17:50,FR289,London (STN),STN,Ryanair,B738,9H-QDZ,C,FALSE,,208
03-Apr-26,17:50,FR1739,Valencia (VLC),VLC,Ryanair,B738,SP-RKM,C,FALSE,,209
03-Apr-26,17:50,FR7007,Vienna (VIE),VIE,Lauda Europe,A320,9H-LOI,C,FALSE,,207
03-Apr-26,17:50,LX404,Zurich (ZRH),ZRH,Swiss,BCS3,HB-JCD,C,FALSE,,R101
03-Apr-26,17:54,5X227,Louisville (SDF),SDF,UPS,B763,N343UP,D,FALSE,17:17,R101
03-Apr-26,17:55,BA832,London (LHR),LHR,British Airways,A20N,G-TTNZ,C,FALSE,,424
03-Apr-26,17:55,FR537,Nottingham (EMA),EMA,Ryanair,B38M,EI-HGF,C,FALSE,,204
03-Apr-26,18:00,FR7355,Chania (CHQ),CHQ,Ryanair,B738,9H-QAR,C,FALSE,,206
03-Apr-26,18:00,RK851,Edinburgh (EDI),EDI,Ryanair,B738,G-RUKB,C,FALSE,,207
03-Apr-26,18:05,EI553,Lyon (LYS),LYS,Aer Lingus,A320,EI-DVH,C,FALSE,,406
03-Apr-26,18:05,TP1324,Lisbon (LIS),LIS,TAP Express,E190,CS-TPZ,C,FALSE,,113
03-Apr-26,18:05,,Isle of Man (IOM),IOM,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,,418
03-Apr-26,18:07,,Verona (VRN),VRN,Aer Lingus,A320,EI-DEP,C,FALSE,,415
03-Apr-26,18:10,EI3217,Isle of Man (IOM),IOM,Aer Lingus,AT7,,B,FALSE,,410
03-Apr-26,18:15,EI685,Geneva (GVA),GVA,Aer Lingus,A320,EI-DVG,C,FALSE,,416
03-Apr-26,18:20,EI169,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,FALSE,,403
03-Apr-26,18:20,FR11,Madrid (MAD),MAD,Ryanair,B738,9H-QCA,C,FALSE,,203
03-Apr-26,18:20,FR363,Funchal (FNC),FNC,Ryanair,7M8,,C,FALSE,,210
03-Apr-26,18:20,SK2537,Copenhagen (CPH),CPH,SAS,A20N,EI-SID,C,FALSE,,R101
03-Apr-26,18:25,FR5126,Hamburg (HAM),HAM,Ryanair,B38M,EI-IJD,C,FALSE,,206
03-Apr-26,18:30,FR339,London (LTN),LTN,Ryanair,B38M,EI-IHC,C,FALSE,,209
03-Apr-26,18:30,BY1557,Tenerife (TFS),TFS,TUI,B738,G-FDZZ,C,FALSE,,R101
03-Apr-26,18:35,EI3327,Manchester (MAN),MAN,Aer Lingus,AT7,,B,FALSE,,411
03-Apr-26,18:40,BA4472,London (LCY),LCY,British Airways,E190,G-LCYV,C,FALSE,,426
03-Apr-26,18:40,EI743,Santiago de Compostela (SCQ),SCQ,Aer Lingus,A320,EI-DEK,C,FALSE,,414
03-Apr-26,18:45,FR7047,Malaga (AGP),AGP,Ryanair,B738,9H-QED,C,FALSE,,207
03-Apr-26,18:48,,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,,418
03-Apr-26,18:50,FR1861,Paris (BVA),BVA,Ryanair,B38M,EI-IKW,C,FALSE,,204
03-Apr-26,18:55,EI3305,Southampton (SOU),SOU,Aer Lingus,AT7,,B,FALSE,,406
03-Apr-26,18:55,FR5307,Kerry (KIR),KIR,Ryanair,B38M,EI-HGP,C,FALSE,,202
03-Apr-26,18:55,FR9457,Bologna (BLQ),BLQ,Ryanair,B738,EI-DHN,C,FALSE,,210
03-Apr-26,19:04,,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,,418
03-Apr-26,19:05,EW2774,Stuttgart (STR),STR,Volaris,A320,9H-SWI,C,FALSE,,R101
03-Apr-26,19:05,FR121,London (LGW),LGW,Ryanair,B38M,9H-VUQ,C,FALSE,,208
03-Apr-26,19:05,SK2565,Stockholm (ARN),ARN,SAS,A20N,SE-ROI,C,FALSE,,R101
03-Apr-26,19:10,FR3101,Amsterdam (AMS),AMS,Ryanair,B738,EI-ENR,C,FALSE,,207
03-Apr-26,19:15,EI749,Bilbao (BIO),BIO,Aer Lingus,A320,EI-DEI,C,FALSE,,411
03-Apr-26,19:15,,Malaga (AGP),AGP,Luminair,C56X,D-CRIE,C,FALSE,,R101
03-Apr-26,19:20,BA834,London (LHR),LHR,British Airways,A21N,G-NEOR,C,FALSE,,426
03-Apr-26,19:20,FR205,London (STN),STN,Ryanair,B738,9H-QBS,C,FALSE,,206
03-Apr-26,19:20,FR1715,Corfu (CFU),CFU,Ryanair,B738,EI-DPN,C,FALSE,,210
03-Apr-26,19:20,FR5419,Berlin (BER),BER,Ryanair,B738,EI-ENH,C,FALSE,,207
03-Apr-26,19:25,FR667,Birmingham (BHX),BHX,Ryanair,B738,SP-RKD,C,FALSE,,201
03-Apr-26,19:30,BA4468,London (LCY),LCY,British Airways,E190,G-LCAB,C,FALSE,,423
03-Apr-26,19:30,FR1975,Poznan (POZ),POZ,Ryanair,B738,SP-RKQ,C,FALSE,,203
03-Apr-26,19:30,FR9588,Cluj-Napoca (CLJ),CLJ,Ryanair,B738,SP-RND,C,FALSE,,210
03-Apr-26,19:35,EI173,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,,416
03-Apr-26,19:45,FR21,Newcastle (NCL),NCL,Ryanair,B38M,EI-HAW,C,FALSE,,203
03-Apr-26,19:45,FR4544,Warsaw (WMI),WMI,Ryanair,B738,SP-RSP,C,FALSE,,208
03-Apr-26,20:05,FR7413,Palma de Mallorca (PMI),PMI,Ryanair,B738,EI-DHE,C,FALSE,,205
03-Apr-26,20:10,EK163,Dubai (DXB),DXB,Emirates,B77W,A6-EQN,C,FALSE,20:58,R101
