Season_Code,Week_In_Year,Week_Start,Gate_ID,Terminal,Pier,Weekly_Movements,Avg_Daily_Occupancy_Hrs,Headroom_Hrs,Primary_Traffic
S25,19,2025-05-12,115,T1,Pier 1,118,8.4,8.6,International Short-Haul
S25,19,2025-05-12,116,T1,Pier 1,105,7.5,9.5,International Short-Haul
S25,19,2025-05-12,117,T1,Pier 1,109,7.8,9.2,International Short-Haul
S25,19,2025-05-12,118,T1,Pier 1,108,7.7,9.3,International Short-Haul
S25,19,2025-05-12,119,T1,Pier 1,104,7.4,9.6,International Short-Haul
S25,19,2025-05-12,201,T1,Pier 2,88,6.9,10.1,International Short-Haul
S25,19,2025-05-12,202,T1,Pier 2,90,7.1,9.9,International Short-Haul
S25,19,2025-05-12,203,T1,Pier 2,84,6.6,10.4,International Short-Haul
S25,19,2025-05-12,204,T1,Pier 2,89,7,10,International Short-Haul
S25,19,2025-05-12,205,T1,Pier 2,88,6.9,10.1,International Short-Haul
S25,19,2025-05-12,206,T1,Pier 2,84,6.6,10.4,International Short-Haul
S25,19,2025-05-12,207,T1,Pier 2,81,6.4,10.6,International Short-Haul
S25,19,2025-05-12,208,T1,Pier 2,89,7,10,International Short-Haul
S25,19,2025-05-12,209,T1,Pier 2,90,7.1,9.9,International Short-Haul
S25,19,2025-05-12,210,T1,Pier 2,89,7,10,International Short-Haul
S25,19,2025-05-12,211,T1,Pier 2,79,6.2,10.8,International Short-Haul
S25,19,2025-05-12,212,T1,Pier 2,81,6.4,10.6,International Short-Haul
S25,19,2025-05-12,213,T1,Pier 2,80,6.3,10.7,International Short-Haul
S25,19,2025-05-12,214,T1,Pier 2,87,6.8,10.2,International Short-Haul
S25,19,2025-05-12,301,T1,Pier 3,75,6.4,10.6,International Short-Haul
S25,19,2025-05-12,302,T1,Pier 3,66,5.7,11.3,International Short-Haul
S25,19,2025-05-12,303,T1,Pier 3,75,6.4,10.6,International Short-Haul
S25,19,2025-05-12,304,T1,Pier 3,72,6.2,10.8,International Short-Haul
S25,19,2025-05-12,305,T1,Pier 3,74,6.3,10.7,International Short-Haul
S25,19,2025-05-12,306,T1,Pier 3,77,6.6,10.4,International Short-Haul
S25,19,2025-05-12,307,T1,Pier 3,66,5.7,11.3,International Short-Haul
S25,19,2025-05-12,308,T1,Pier 3,76,6.5,10.5,International Short-Haul
S25,19,2025-05-12,309,T1,Pier 3,66,5.7,11.3,International Short-Haul
S25,19,2025-05-12,310,T1,Pier 3,70,6,11,International Short-Haul
S25,19,2025-05-12,311,T1,Pier 3,75,6.4,10.6,International Short-Haul
S25,19,2025-05-12,312,T1,Pier 3,76,6.5,10.5,International Short-Haul
S25,19,2025-05-12,313,T1,Pier 3,71,6.1,10.9,International Short-Haul
S25,19,2025-05-12,314,T1,Pier 3,72,6.2,10.8,International Short-Haul
S25,19,2025-05-12,315,T2,Pier 3,74,6.3,10.7,Transatlantic CBP
S25,19,2025-05-12,316,T2,Pier 3,75,6.4,10.6,Transatlantic CBP
S25,19,2025-05-12,317,T2,Pier 3,66,5.7,11.3,Transatlantic CBP
S25,19,2025-05-12,318,T2,Pier 3,75,6.4,10.6,Transatlantic CBP
S25,19,2025-05-12,319,T2,Pier 3,71,6.1,10.9,Transatlantic CBP
S25,19,2025-05-12,320,T2,Pier 3,71,6.1,10.9,Transatlantic CBP
S25,19,2025-05-12,321,T2,Pier 3,70,6,11,Transatlantic CBP
S25,19,2025-05-12,322,T2,Pier 3,71,6.1,10.9,Transatlantic CBP
S25,19,2025-05-12,323,T2,Pier 3,76,6.5,10.5,Transatlantic CBP
S25,19,2025-05-12,401,T2,Pier 4,58,9.9,7.1,Transatlantic CBP
S25,19,2025-05-12,402,T2,Pier 4,62,10.6,6.4,Transatlantic CBP
S25,19,2025-05-12,403,T2,Pier 4,54,9.3,7.7,Transatlantic CBP
S25,19,2025-05-12,404,T2,Pier 4,60,10.2,6.8,Transatlantic CBP
S25,19,2025-05-12,405,T2,Pier 4,60,10.3,6.7,Transatlantic CBP
S25,19,2025-05-12,406,T2,Pier 4,59,10.1,6.9,Transatlantic CBP
S25,19,2025-05-12,407,T2,Pier 4,58,10,7,Transatlantic CBP
S25,19,2025-05-12,408,T2,Pier 4,58,10,7,Transatlantic CBP
S25,19,2025-05-12,409,T2,Pier 4,61,10.4,6.6,Transatlantic CBP
S25,19,2025-05-12,410,T2,Pier 4,61,10.4,6.6,Transatlantic CBP
S25,19,2025-05-12,411,T2,Pier 4,54,9.3,7.7,Transatlantic CBP
S25,19,2025-05-12,412,T2,Pier 4,61,10.4,6.6,Transatlantic CBP
S25,19,2025-05-12,413,T2,Pier 4,57,9.7,7.3,Transatlantic CBP
S25,19,2025-05-12,414,T2,Pier 4,55,9.5,7.5,Transatlantic CBP
S25,19,2025-05-12,415,T2,Pier 4,61,10.4,6.6,Transatlantic CBP
S25,19,2025-05-12,416,T2,Pier 4,57,9.7,7.3,Transatlantic CBP
S25,19,2025-05-12,417,T2,Pier 4,60,10.3,6.7,Transatlantic CBP
S25,19,2025-05-12,418,T2,Pier 4,55,9.5,7.5,Transatlantic CBP
S25,19,2025-05-12,419,T2,Pier 4,53,9.1,7.9,Transatlantic CBP
S25,19,2025-05-12,420,T2,Pier 4,57,9.8,7.2,Transatlantic CBP
S25,19,2025-05-12,421,T2,Pier 4,54,9.2,7.8,Transatlantic CBP
S25,19,2025-05-12,422,T2,Pier 4,60,10.3,6.7,Transatlantic CBP
S25,19,2025-05-12,423,T2,Pier 4,55,9.5,7.5,Transatlantic CBP
S25,19,2025-05-12,424,T2,Pier 4,57,9.8,7.2,Transatlantic CBP
S25,19,2025-05-12,425,T2,Pier 4,54,9.2,7.8,Transatlantic CBP
S25,19,2025-05-12,426,T2,Pier 4,55,9.5,7.5,Transatlantic CBP
S25,19,2025-05-12,501,T2,Pier E,41,10.6,6.4,International Long-Haul
S25,19,2025-05-12,502,T2,Pier E,37,9.6,7.4,International Long-Haul
S25,19,2025-05-12,503,T2,Pier E,40,10.4,6.6,International Long-Haul
S25,19,2025-05-12,504,T2,Pier E,42,10.9,6.1,International Long-Haul
S25,19,2025-05-12,505,T2,Pier E,41,10.5,6.5,International Long-Haul
S25,19,2025-05-12,506,T2,Pier E,42,10.7,6.3,International Long-Haul
S25,19,2025-05-12,507,T2,Pier E,37,9.5,7.5,International Long-Haul
S25,19,2025-05-12,508,T2,Pier E,38,9.8,7.2,International Long-Haul
S25,19,2025-05-12,509,T2,Pier E,42,10.8,6.2,International Long-Haul
S25,19,2025-05-12,510,T2,Pier E,41,10.5,6.5,International Long-Haul
S25,19,2025-05-12,511,T2,Pier E,40,10.4,6.6,International Long-Haul
S25,19,2025-05-12,512,T2,Pier E,40,10.4,6.6,International Long-Haul
S25,19,2025-05-12,513,T2,Pier E,39,10,7,International Long-Haul
S25,19,2025-05-12,514,T2,Pier E,37,9.4,7.6,International Long-Haul
S25,19,2025-05-12,515,T2,Pier E,41,10.6,6.4,International Long-Haul
S25,19,2025-05-12,601,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,19,2025-05-12,602,T1,Remote North,36,2.8,14.2,International Short-Haul
S25,19,2025-05-12,603,T1,Remote North,38,3,14,International Short-Haul
S25,19,2025-05-12,604,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,19,2025-05-12,605,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,19,2025-05-12,606,T1,Remote North,38,3,14,International Short-Haul
S25,19,2025-05-12,607,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,19,2025-05-12,608,T1,Remote North,36,2.8,14.2,International Short-Haul
S25,19,2025-05-12,609,T1,Remote North,33,2.6,14.4,International Short-Haul
S25,19,2025-05-12,610,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,19,2025-05-12,611,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,19,2025-05-12,612,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,19,2025-05-12,613,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,19,2025-05-12,614,T1,Remote North,38,3,14,International Short-Haul
S25,19,2025-05-12,615,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,19,2025-05-12,616,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,19,2025-05-12,617,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,19,2025-05-12,618,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,19,2025-05-12,619,T1,Remote North,33,2.6,14.4,International Short-Haul
S25,19,2025-05-12,620,T1,Remote North,33,2.6,14.4,International Short-Haul
S25,19,2025-05-12,621,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,19,2025-05-12,701,T1,Remote South,7,1.9,15.1,Cargo
S25,19,2025-05-12,702,T1,Remote South,6,1.7,15.3,Cargo
S25,19,2025-05-12,703,T1,Remote South,6,1.7,15.3,Cargo
S25,19,2025-05-12,704,T1,Remote South,7,1.9,15.1,Cargo
S25,19,2025-05-12,705,T1,Remote South,6,1.6,15.4,Cargo
S25,19,2025-05-12,706,T1,Remote South,7,1.9,15.1,Cargo
S25,19,2025-05-12,707,T1,Remote South,6,1.7,15.3,Cargo
S25,19,2025-05-12,708,T1,Remote South,6,1.7,15.3,Cargo
S25,19,2025-05-12,709,T1,Remote South,7,1.9,15.1,Cargo
S25,19,2025-05-12,710,T1,Remote South,6,1.7,15.3,Cargo
S25,19,2025-05-12,711,T1,Remote South,6,1.8,15.2,Cargo
S25,19,2025-05-12,712,T1,Remote South,6,1.7,15.3,Cargo
S25,20,2025-05-19,101,T1,Pier 1,105,7.5,9.5,International Short-Haul
S25,20,2025-05-19,102,T1,Pier 1,105,7.5,9.5,International Short-Haul
S25,20,2025-05-19,103,T1,Pier 1,106,7.6,9.4,International Short-Haul
S25,20,2025-05-19,104,T1,Pier 1,106,7.6,9.4,International Short-Haul
S25,20,2025-05-19,105,T1,Pier 1,119,8.5,8.5,International Short-Haul
S25,20,2025-05-19,106,T1,Pier 1,113,8.1,8.9,International Short-Haul
S25,20,2025-05-19,107,T1,Pier 1,111,7.9,9.1,International Short-Haul
S25,20,2025-05-19,108,T1,Pier 1,112,8,9,International Short-Haul
S25,20,2025-05-19,109,T1,Pier 1,122,8.7,8.3,International Short-Haul
S25,20,2025-05-19,110,T1,Pier 1,120,8.6,8.4,International Short-Haul
S25,20,2025-05-19,111,T1,Pier 1,118,8.4,8.6,International Short-Haul
S25,20,2025-05-19,112,T1,Pier 1,120,8.6,8.4,International Short-Haul
S25,20,2025-05-19,113,T1,Pier 1,111,7.9,9.1,International Short-Haul
S25,20,2025-05-19,114,T1,Pier 1,112,8,9,International Short-Haul
S25,20,2025-05-19,115,T1,Pier 1,116,8.3,8.7,International Short-Haul
S25,20,2025-05-19,116,T1,Pier 1,116,8.3,8.7,International Short-Haul
S25,20,2025-05-19,117,T1,Pier 1,113,8.1,8.9,International Short-Haul
S25,20,2025-05-19,118,T1,Pier 1,112,8,9,International Short-Haul
S25,20,2025-05-19,119,T1,Pier 1,122,8.7,8.3,International Short-Haul
S25,20,2025-05-19,201,T1,Pier 2,92,7.2,9.8,International Short-Haul
S25,20,2025-05-19,202,T1,Pier 2,87,6.8,10.2,International Short-Haul
S25,20,2025-05-19,203,T1,Pier 2,90,7.1,9.9,International Short-Haul
S25,20,2025-05-19,204,T1,Pier 2,84,6.6,10.4,International Short-Haul
S25,20,2025-05-19,205,T1,Pier 2,81,6.4,10.6,International Short-Haul
S25,20,2025-05-19,206,T1,Pier 2,85,6.7,10.3,International Short-Haul
S25,20,2025-05-19,207,T1,Pier 2,87,6.8,10.2,International Short-Haul
S25,20,2025-05-19,208,T1,Pier 2,81,6.4,10.6,International Short-Haul
S25,20,2025-05-19,209,T1,Pier 2,92,7.2,9.8,International Short-Haul
S25,20,2025-05-19,210,T1,Pier 2,85,6.7,10.3,International Short-Haul
S25,20,2025-05-19,211,T1,Pier 2,89,7,10,International Short-Haul
S25,20,2025-05-19,212,T1,Pier 2,81,6.4,10.6,International Short-Haul
S25,20,2025-05-19,213,T1,Pier 2,83,6.5,10.5,International Short-Haul
S25,20,2025-05-19,214,T1,Pier 2,93,7.3,9.7,International Short-Haul
S25,20,2025-05-19,301,T1,Pier 3,74,6.3,10.7,International Short-Haul
S25,20,2025-05-19,302,T1,Pier 3,78,6.7,10.3,International Short-Haul
S25,20,2025-05-19,303,T1,Pier 3,78,6.7,10.3,International Short-Haul
S25,20,2025-05-19,304,T1,Pier 3,71,6.1,10.9,International Short-Haul
S25,20,2025-05-19,305,T1,Pier 3,70,6,11,International Short-Haul
S25,20,2025-05-19,306,T1,Pier 3,77,6.6,10.4,International Short-Haul
S25,20,2025-05-19,307,T1,Pier 3,78,6.7,10.3,International Short-Haul
S25,20,2025-05-19,308,T1,Pier 3,75,6.4,10.6,International Short-Haul
S25,20,2025-05-19,309,T1,Pier 3,76,6.5,10.5,International Short-Haul
S25,20,2025-05-19,310,T1,Pier 3,76,6.5,10.5,International Short-Haul
S25,20,2025-05-19,311,T1,Pier 3,71,6.1,10.9,International Short-Haul
S25,20,2025-05-19,312,T1,Pier 3,74,6.3,10.7,International Short-Haul
S25,20,2025-05-19,313,T1,Pier 3,77,6.6,10.4,International Short-Haul
S25,20,2025-05-19,314,T1,Pier 3,75,6.4,10.6,International Short-Haul
S25,20,2025-05-19,315,T2,Pier 3,66,5.7,11.3,Transatlantic CBP
S25,20,2025-05-19,316,T2,Pier 3,71,6.1,10.9,Transatlantic CBP
S25,20,2025-05-19,317,T2,Pier 3,69,5.9,11.1,Transatlantic CBP
S25,20,2025-05-19,318,T2,Pier 3,70,6,11,Transatlantic CBP
S25,20,2025-05-19,319,T2,Pier 3,77,6.6,10.4,Transatlantic CBP
S25,20,2025-05-19,320,T2,Pier 3,68,5.8,11.2,Transatlantic CBP
S25,20,2025-05-19,321,T2,Pier 3,69,5.9,11.1,Transatlantic CBP
S25,20,2025-05-19,322,T2,Pier 3,70,6,11,Transatlantic CBP
S25,20,2025-05-19,323,T2,Pier 3,74,6.3,10.7,Transatlantic CBP
S25,20,2025-05-19,401,T2,Pier 4,59,10.1,6.9,Transatlantic CBP
S25,20,2025-05-19,402,T2,Pier 4,56,9.6,7.4,Transatlantic CBP
S25,20,2025-05-19,403,T2,Pier 4,55,9.5,7.5,Transatlantic CBP
S25,20,2025-05-19,404,T2,Pier 4,56,9.6,7.4,Transatlantic CBP
S25,20,2025-05-19,405,T2,Pier 4,59,10.1,6.9,Transatlantic CBP
S25,20,2025-05-19,406,T2,Pier 4,57,9.7,7.3,Transatlantic CBP
S25,20,2025-05-19,407,T2,Pier 4,63,10.8,6.2,Transatlantic CBP
S25,20,2025-05-19,408,T2,Pier 4,58,10,7,Transatlantic CBP
S25,20,2025-05-19,409,T2,Pier 4,54,9.3,7.7,Transatlantic CBP
S25,20,2025-05-19,410,T2,Pier 4,61,10.4,6.6,Transatlantic CBP
S25,20,2025-05-19,411,T2,Pier 4,57,9.8,7.2,Transatlantic CBP
S25,20,2025-05-19,412,T2,Pier 4,60,10.3,6.7,Transatlantic CBP
S25,20,2025-05-19,413,T2,Pier 4,57,9.7,7.3,Transatlantic CBP
S25,20,2025-05-19,414,T2,Pier 4,60,10.2,6.8,Transatlantic CBP
S25,20,2025-05-19,415,T2,Pier 4,61,10.5,6.5,Transatlantic CBP
S25,20,2025-05-19,416,T2,Pier 4,62,10.7,6.3,Transatlantic CBP
S25,20,2025-05-19,417,T2,Pier 4,57,9.7,7.3,Transatlantic CBP
S25,20,2025-05-19,418,T2,Pier 4,57,9.8,7.2,Transatlantic CBP
S25,20,2025-05-19,419,T2,Pier 4,58,10,7,Transatlantic CBP
S25,20,2025-05-19,420,T2,Pier 4,62,10.7,6.3,Transatlantic CBP
S25,20,2025-05-19,421,T2,Pier 4,62,10.7,6.3,Transatlantic CBP
S25,20,2025-05-19,422,T2,Pier 4,55,9.4,7.6,Transatlantic CBP
S25,20,2025-05-19,423,T2,Pier 4,55,9.5,7.5,Transatlantic CBP
S25,20,2025-05-19,424,T2,Pier 4,58,10,7,Transatlantic CBP
S25,20,2025-05-19,425,T2,Pier 4,55,9.4,7.6,Transatlantic CBP
S25,20,2025-05-19,426,T2,Pier 4,57,9.8,7.2,Transatlantic CBP
S25,20,2025-05-19,501,T2,Pier E,38,9.8,7.2,International Long-Haul
S25,20,2025-05-19,502,T2,Pier E,41,10.6,6.4,International Long-Haul
S25,20,2025-05-19,503,T2,Pier E,43,11.1,5.9,International Long-Haul
S25,20,2025-05-19,504,T2,Pier E,44,11.2,5.8,International Long-Haul
S25,20,2025-05-19,505,T2,Pier E,40,10.2,6.8,International Long-Haul
S25,20,2025-05-19,506,T2,Pier E,41,10.5,6.5,International Long-Haul
S25,20,2025-05-19,507,T2,Pier E,43,11,6,International Long-Haul
S25,20,2025-05-19,508,T2,Pier E,38,9.7,7.3,International Long-Haul
S25,20,2025-05-19,509,T2,Pier E,42,10.7,6.3,International Long-Haul
S25,20,2025-05-19,510,T2,Pier E,40,10.2,6.8,International Long-Haul
S25,20,2025-05-19,511,T2,Pier E,38,9.9,7.1,International Long-Haul
S25,20,2025-05-19,512,T2,Pier E,40,10.2,6.8,International Long-Haul
S25,20,2025-05-19,513,T2,Pier E,38,9.7,7.3,International Long-Haul
S25,20,2025-05-19,514,T2,Pier E,42,10.7,6.3,International Long-Haul
S25,20,2025-05-19,515,T2,Pier E,39,10,7,International Long-Haul
S25,20,2025-05-19,601,T1,Remote North,36,2.8,14.2,International Short-Haul
S25,20,2025-05-19,602,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,20,2025-05-19,603,T1,Remote North,38,3,14,International Short-Haul
S25,20,2025-05-19,604,T1,Remote North,36,2.8,14.2,International Short-Haul
S25,20,2025-05-19,605,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,20,2025-05-19,606,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,20,2025-05-19,607,T1,Remote North,36,2.8,14.2,International Short-Haul
S25,20,2025-05-19,608,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,20,2025-05-19,609,T1,Remote North,38,3,14,International Short-Haul
S25,20,2025-05-19,610,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,20,2025-05-19,611,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,20,2025-05-19,612,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,20,2025-05-19,613,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,20,2025-05-19,614,T1,Remote North,36,2.8,14.2,International Short-Haul
S25,20,2025-05-19,615,T1,Remote North,36,2.8,14.2,International Short-Haul
S25,20,2025-05-19,616,T1,Remote North,36,2.8,14.2,International Short-Haul
S25,20,2025-05-19,617,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,20,2025-05-19,618,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,20,2025-05-19,619,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,20,2025-05-19,620,T1,Remote North,37,2.9,14.1,International Short-Haul
S25,20,2025-05-19,621,T1,Remote North,34,2.7,14.3,International Short-Haul
S25,20,2025-05-19,701,T1,Remote South,6,1.8,15.2,Cargo
S25,20,2025-05-19,702,T1,Remote South,6,1.8,15.2,Cargo
S25,20,2025-05-19,703,T1,Remote South,6,1.8,15.2,Cargo
S25,20,2025-05-19,704,T1,Remote South,7,2,15,Cargo
S25,20,2025-05-19,705,T1,Remote South,7,1.9,15.1,Cargo
S25,20,2025-05-19,706,T1,Remote South,6,1.7,15.3,Cargo
S25,20,2025-05-19,707,T1,Remote South,6,1.7,15.3,Cargo
S25,20,2025-05-19,708,T1,Remote South,6,1.7,15.3,Cargo
S25,20,2025-05-19,709,T1,Remote South,6,1.7,15.3,Cargo
S25,20,2025-05-19,710,T1,Remote South,6,1.7,15.3,Cargo
S25,20,2025-05-19,711,T1,Remote South,6,1.8,15.2,Cargo
S25,20,2025-05-19,712,T1,Remote South,7,1.9,15.1,Cargo
S25,21,2025-05-26,101,T1,Pier 1,119,8.5,8.5,International Short-Haul
S25,21,2025-05-26,102,T1,Pier 1,109,7.8,9.2,International Short-Haul
S25,21,2025-05-26,103,T1,Pier 1,113,8.1,8.9,International Short-Haul
S25,21,2025-05-26,104,T1,Pier 1,115,8.2,8.8,International Short-Haul
S25,21,2025-05-26,105,T1,Pier 1,120,8.6,8.4,International Short-Haul
S25,21,2025-05-26,106,T1,Pier 1,120,8.6,8.4,International Short-Haul
S25,21,2025-05-26,107,T1,Pier 1,122,8.7,8.3,International Short-Haul
S25,21,2025-05-26,108,T1,Pier 1,115,8.2,8.8,International Short-Haul
S25,21,2025-05-26,109,T1,Pier 1,118,8.4,8.6,International Short-Haul
S25,21,2025-05-26,110,T1,Pier 1,108,7.7,9.3,International Short-Haul
S25,21,2025-05-26,111,T1,Pier 1,116,8.3,8.7,International Short-Haul
S25,21,2025-05-26,112,T1,Pier 1,111,7.9,9.1,International Short-Haul
S25,21,2025-05-26,113,T1,Pier 1,113,8.1,8.9,International Short-Haul
S25,21,2025-05-26,114,T1,Pier 1,118,8.4,8.6,International Short-Haul
S25,21,2025-05-26,115,T1,Pier 1,111,7.9,9.1,International Short-Haul
S25,21,2025-05-26,116,T1,Pier 1,106,7.6,9.4,International Short-Haul
S25,21,2025-05-26,117,T1,Pier 1,105,7.5,9.5,International Short-Haul
S25,21,2025-05-26,118,T1,Pier 1,106,7.6,9.4,International Short-Haul
S25,21,2025-05-26,119,T1,Pier 1,105,7.5,9.5,International Short-Haul
S25,21,2025-05-26,201,T1,Pier 2,83,6.5,10.5,International Short-Haul
S25,21,2025-05-26,202,T1,Pier 2,85,6.7,10.3,International Short-Haul
S25,21,2025-05-26,203,T1,Pier 2,84,6.6,10.4,International Short-Haul
S25,21,2025-05-26,204,T1,Pier 2,95,7.5,9.5,International Short-Haul
S25,21,2025-05-26,205,T1,Pier 2,85,6.7,10.3,International Short-Haul
S25,21,2025-05-26,206,T1,Pier 2,83,6.5,10.5,International Short-Haul
S25,21,2025-05-26,207,T1,Pier 2,89,7,10,International Short-Haul
S25,21,2025-05-26,208,T1,Pier 2,94,7.4,9.6,International Short-Haul
S25,21,2025-05-26,209,T1,Pier 2,92,7.2,9.8,International Short-Haul
S25,21,2025-05-26,210,T1,Pier 2,85,6.7,10.3,International Short-Haul
S25,21,2025-05-26,211,T1,Pier 2,89,7,10,International Short-Haul
S25,21,2025-05-26,212,T1,Pier 2,92,7.2,9.8,International Short-Haul
S25,21,2025-05-26,213,T1,Pier 2,92,7.2,9.8,International Short-Haul
S25,21,2025-05-26,214,T1,Pier 2,90,7.1,9.9,International Short-Haul
S25,21,2025-05-26,301,T1,Pier 3,78,6.7,10.3,International Short-Haul
S25,21,2025-05-26,302,T1,Pier 3,78,6.7,10.3,International Short-Haul
S25,21,2025-05-26,303,T1,Pier 3,75,6.4,10.6,International Short-Haul
S25,21,2025-05-26,304,T1,Pier 3,72,6.2,10.8,International Short-Haul
S25,21,2025-05-26,305,T1,Pier 3,75,6.4,10.6,International Short-Haul
S25,21,2025-05-26,306,T1,Pier 3,77,6.6,10.4,International Short-Haul
S25,21,2025-05-26,307,T1,Pier 3,68,5.8,11.2,International Short-Haul
S25,21,2025-05-26,308,T1,Pier 3,79,6.8,10.2,International Short-Haul
S25,21,2025-05-26,309,T1,Pier 3,70,6,11,International Short-Haul
S25,21,2025-05-26,310,T1,Pier 3,74,6.3,10.7,International Short-Haul
S25,21,2025-05-26,311,T1,Pier 3,78,6.7,10.3,International Short-Haul
S25,21,2025-05-26,312,T1,Pier 3,70,6,11,International Short-Haul
S25,21,2025-05-26,313,T1,Pier 3,74,6.3,10.7,International Short-Haul
S25,21,2025-05-26,314,T1,Pier 3,69,5.9,11.1,International Short-Haul
S25,21,2025-05-26,315,T2,Pier 3,72,6.2,10.8,Transatlantic CBP
S25,21,2025-05-26,316,T2,Pier 3,70,6,11,Transatlantic CBP
S25,21,2025-05-26,317,T2,Pier 3,71,6.1,10.9,Transatlantic CBP
S25,21,2025-05-26,318,T2,Pier 3,72,6.2,10.8,Transatlantic CBP
S25,21,2025-05-26,319,T2,Pier 3,79,6.8,10.2,Transatlantic CBP
S25,21,2025-05-26,320,T2,Pier 3,79,6.8,10.2,Transatlantic CBP
S25,21,2025-05-26,321,T2,Pier 3,69,5.9,11.1,Transatlantic CBP
S25,21,2025-05-26,322,T2,Pier 3,76,6.5,10.5,Transatlantic CBP
S25,21,2025-05-26,323,T2,Pier 3,68,5.8,11.2,Transatlantic CBP
S25,21,2025-05-26,401,T2,Pier 4,55,9.4,7.6,Transatlantic CBP
S25,21,2025-05-26,402,T2,Pier 4,55,9.5,7.5,Transatlantic CBP
S25,21,2025-05-26,403,T2,Pier 4,64,10.9,6.1,Transatlantic CBP
S25,21,2025-05-26,404,T2,Pier 4,64,10.9,6.1,Transatlantic CBP
S25,21,2025-05-26,405,T2,Pier 4,56,9.6,7.4,Transatlantic CBP
S25,21,2025-05-26,406,T2,Pier 4,56,9.6,7.4,Transatlantic CBP
S25,21,2025-05-26,407,T2,Pier 4,57,9.7,7.3,Transatlantic CBP
S25,21,2025-05-26,408,T2,Pier 4,60,10.2,6.8,Transatlantic CBP
S25,21,2025-05-26,409,T2,Pier 4,60,10.3,6.7,Transatlantic CBP
S25,21,2025-05-26,410,T2,Pier 4,57,9.7,7.3,Transatlantic CBP
S25,21,2025-05-26,411,T2,Pier 4,62,10.6,6.4,Transatlantic CBP
S25,21,2025-05-26,412,T2,Pier 4,57,9.8,7.2,Transatlantic CBP
S25,21,2025-05-26,413,T2,Pier 4,63,10.8,6.2,Transatlantic CBP
S25,21,2025-05-26,414,T2,Pier 4,61,10.4,6.6,Transatlantic CBP
S25,21,2025-05-26,415,T2,Pier 4,58,10,7,Transatlantic CBP
S25,21,2025-05-26,416,T2,Pier 4,62,10.6,6.4,Transatlantic CBP
S25,21,2025-05-26,417,T2,Pier 4,62,10.7,6.3,Transatlantic CBP
S25,21,2025-05-26,418,T2,Pier 4,57,9.8,7.2,Transatlantic CBP
S25,21,2025-05-26,419,T2,Pier 4,58,9.9,7.1,Transatlantic CBP
S25,21,2025-05-26,420,T2,Pier 4,64,10.9,6.1,Transatlantic CBP
S25,21,2025-05-26,421,T2,Pier 4,56,9.6,7.4,Transatlantic CBP
S25,21,2025-05-26,422,T2,Pier 4,55,9.4,7.6,Transatlantic CBP
S25,21,2025-05-26,423,T2,Pier 4,59,10.1,6.9,Transatlantic CBP
S25,21,2025-05-26,424,T2,Pier 4,62,10.6,6.4,Transatlantic CBP
S25,21,2025-05-26,425,T2,Pier 4,62,10.6,6.4,Transatlantic CBP
S25,21,2025-05-26,426,T2,Pier 4,63,10.8,6.2,Transatlantic CBP
S25,21,2025-05-26,501,T2,Pier E,41,10.5,6.5,International Long-Haul
